time,gFx,gFy,gFz,Class
1552296646.63,569.984,792.512,312.320,1
1552296646.64,562.176,800.320,320.128,1
1552296646.65,581.696,800.320,304.512,1
1552296646.66,577.792,792.512,312.320,1
1552296646.67,573.888,796.416,300.608,1
1552296646.68,558.272,800.320,296.704,1
1552296646.69,569.984,792.512,312.320,1
1552296646.70,577.792,792.512,308.416,1
1552296646.71,577.792,792.512,316.224,1
1552296646.72,581.696,776.896,320.128,1
1552296646.73,577.792,769.088,331.840,1
1552296646.74,569.984,772.992,312.320,1
1552296646.75,562.176,776.896,316.224,1
1552296646.76,566.080,772.992,308.416,1
1552296646.77,566.080,784.704,320.128,1
1552296646.78,569.984,792.512,320.128,1
1552296646.79,554.368,800.320,331.840,1
1552296646.80,566.080,788.608,327.936,1
1552296646.81,558.272,765.184,324.032,1
1552296646.82,558.272,776.896,308.416,1
1552296646.83,554.368,776.896,316.224,1
1552296646.84,558.272,784.704,324.032,1
1552296646.85,542.656,804.224,312.320,1
1552296646.86,562.176,812.032,327.936,1
1552296646.87,558.272,792.512,327.936,1
1552296646.88,569.984,780.800,320.128,1
1552296646.89,569.984,780.800,327.936,1
1552296646.90,569.984,765.184,339.648,1
1552296646.91,585.600,761.280,327.936,1
1552296646.92,569.984,776.896,320.128,1
1552296646.93,554.368,780.800,324.032,1
1552296646.94,558.272,784.704,316.224,1
1552296646.95,546.560,784.704,308.416,1
1552296646.96,562.176,796.416,308.416,1
1552296646.97,550.464,800.320,296.704,1
1552296646.98,562.176,796.416,308.416,1
1552296646.99,554.368,796.416,312.320,1
1552296648.00,581.696,788.608,335.744,1
1552296648.01,573.888,776.896,335.744,1
1552296648.02,585.600,772.992,335.744,1
1552296648.03,581.696,765.184,320.128,1
1552296648.04,566.080,772.992,316.224,1
1552296648.05,558.272,776.896,320.128,1
1552296648.06,546.560,792.512,320.128,1
1552296648.07,542.656,796.416,331.840,1
1552296648.08,546.560,792.512,339.648,1
1552296648.09,542.656,788.608,320.128,1
1552296648.10,542.656,784.704,324.032,1
1552296648.11,554.368,780.800,335.744,1
1552296648.12,569.984,780.800,335.744,1
1552296648.13,558.272,780.800,339.648,1
1552296648.14,566.080,784.704,331.840,1
1552296648.15,581.696,788.608,320.128,1
1552296648.16,573.888,788.608,320.128,1
1552296648.17,562.176,800.320,324.032,1
1552296648.18,558.272,796.416,320.128,1
1552296648.19,550.464,792.512,324.032,1
1552296648.20,554.368,788.608,324.032,1
1552296648.21,558.272,796.416,327.936,1
1552296648.22,573.888,800.320,327.936,1
1552296648.23,562.176,784.704,331.840,1
1552296648.24,558.272,780.800,331.840,1
1552296648.25,550.464,772.992,327.936,1
1552296648.26,546.560,757.376,347.456,1
1552296648.27,542.656,765.184,331.840,1
1552296648.28,538.752,784.704,331.840,1
1552296648.29,523.136,784.704,335.744,1
1552296648.30,523.136,808.128,335.744,1
1552296648.31,550.464,796.416,335.744,1
1552296648.32,542.656,784.704,343.552,1
1552296648.33,542.656,776.896,351.360,1
1552296648.34,562.176,776.896,355.264,1
1552296648.35,558.272,788.608,370.880,1
1552296648.36,554.368,772.992,366.976,1
1552296648.37,562.176,772.992,343.552,1
1552296648.38,546.560,780.800,331.840,1
1552296648.39,546.560,788.608,320.128,1
1552296648.40,538.752,804.224,316.224,1
1552296648.41,519.232,815.936,312.320,1
1552296648.42,515.328,827.648,312.320,1
1552296648.43,511.424,815.936,312.320,1
1552296648.44,507.520,831.552,327.936,1
1552296648.45,519.232,815.936,339.648,1
1552296648.46,538.752,808.128,343.552,1
1552296648.47,534.848,792.512,335.744,1
1552296648.48,542.656,796.416,327.936,1
1552296648.49,523.136,800.320,327.936,1
1552296648.50,538.752,800.320,327.936,1
1552296648.51,519.232,804.224,316.224,1
1552296648.52,519.232,819.840,308.416,1
1552296648.53,519.232,827.648,316.224,1
1552296648.54,511.424,835.456,320.128,1
1552296648.55,523.136,819.840,339.648,1
1552296648.56,519.232,823.744,343.552,1
1552296648.57,511.424,812.032,347.456,1
1552296648.58,515.328,804.224,324.032,1
1552296648.59,527.040,808.128,316.224,1
1552296648.60,519.232,808.128,312.320,1
1552296648.61,530.944,815.936,316.224,1
1552296648.62,530.944,823.744,324.032,1
1552296648.63,546.560,823.744,327.936,1
1552296648.64,554.368,804.224,343.552,1
1552296648.65,558.272,804.224,335.744,1
1552296648.66,554.368,800.320,335.744,1
1552296648.67,538.752,808.128,343.552,1
1552296648.68,542.656,792.512,339.648,1
1552296648.69,523.136,808.128,335.744,1
1552296648.70,503.616,815.936,324.032,1
1552296648.71,519.232,812.032,320.128,1
1552296648.72,499.712,815.936,312.320,1
1552296648.73,495.808,819.840,324.032,1
1552296648.74,511.424,819.840,331.840,1
1552296648.75,507.520,808.128,327.936,1
1552296648.76,503.616,800.320,351.360,1
1552296648.77,503.616,812.032,339.648,1
1552296648.78,519.232,804.224,343.552,1
1552296648.79,511.424,804.224,327.936,1
1552296648.80,507.520,815.936,327.936,1
1552296648.81,491.904,812.032,335.744,1
1552296648.82,491.904,831.552,331.840,1
1552296648.83,476.288,827.648,324.032,1
1552296648.84,468.480,815.936,331.840,1
1552296648.85,472.384,823.744,316.224,1
1552296648.86,468.480,812.032,335.744,1
1552296648.87,488.000,815.936,335.744,1
1552296648.88,507.520,823.744,331.840,1
1552296648.89,519.232,815.936,324.032,1
1552296648.90,519.232,835.456,339.648,1
1552296648.91,527.040,827.648,324.032,1
1552296648.92,527.040,831.552,324.032,1
1552296648.93,527.040,819.840,331.840,1
1552296648.94,519.232,808.128,335.744,1
1552296648.95,499.712,812.032,320.128,1
1552296648.96,491.904,831.552,339.648,1
1552296648.97,484.096,827.648,324.032,1
1552296648.98,488.000,831.552,331.840,1
1552296648.99,484.096,835.456,331.840,1
1552296649.00,495.808,831.552,331.840,1
1552296649.01,511.424,831.552,331.840,1
1552296649.02,499.712,835.456,327.936,1
1552296649.03,499.712,827.648,327.936,1
1552296649.04,488.000,827.648,331.840,1
1552296649.05,480.192,819.840,335.744,1
1552296649.06,476.288,831.552,331.840,1
1552296649.07,472.384,831.552,327.936,1
1552296649.08,484.096,823.744,327.936,1
1552296649.09,476.288,835.456,327.936,1
1552296649.10,468.480,831.552,327.936,1
1552296649.11,472.384,843.264,339.648,1
1552296649.12,476.288,843.264,320.128,1
1552296649.13,472.384,843.264,324.032,1
1552296649.14,472.384,835.456,331.840,1
1552296649.15,472.384,831.552,347.456,1
1552296649.16,491.904,831.552,355.264,1
1552296649.17,491.904,815.936,355.264,1
1552296649.18,491.904,827.648,355.264,1
1552296649.19,480.192,819.840,359.168,1
1552296649.20,480.192,835.456,355.264,1
1552296649.21,472.384,831.552,351.360,1
1552296649.22,452.864,851.072,343.552,1
1552296649.23,445.056,823.744,339.648,1
1552296649.24,456.768,823.744,355.264,1
1552296649.25,456.768,835.456,359.168,1
1552296649.26,460.672,823.744,351.360,1
1552296649.27,452.864,835.456,363.072,1
1552296649.28,468.480,843.264,355.264,1
1552296649.29,468.480,835.456,359.168,1
1552296649.30,460.672,835.456,366.976,1
1552296649.31,468.480,839.360,347.456,1
1552296649.32,464.576,835.456,347.456,1
1552296649.33,464.576,831.552,351.360,1
1552296649.34,456.768,827.648,355.264,1
1552296649.35,456.768,831.552,366.976,1
1552296649.36,464.576,823.744,374.784,1
1552296649.37,460.672,827.648,355.264,1
1552296649.38,468.480,847.168,355.264,1
1552296649.39,472.384,839.360,355.264,1
1552296649.40,460.672,839.360,351.360,1
1552296649.41,456.768,847.168,359.168,1
1552296649.42,460.672,835.456,359.168,1
1552296649.43,464.576,839.360,374.784,1
1552296649.44,452.864,827.648,366.976,1
1552296649.45,468.480,835.456,355.264,1
1552296649.46,456.768,835.456,347.456,1
1552296649.47,448.960,839.360,355.264,1
1552296649.48,460.672,843.264,359.168,1
1552296649.49,452.864,835.456,359.168,1
1552296649.50,468.480,847.168,363.072,1
1552296649.51,468.480,831.552,366.976,1
1552296649.52,464.576,823.744,382.592,1
1552296649.53,464.576,835.456,359.168,1
1552296649.54,476.288,823.744,366.976,1
1552296649.55,472.384,823.744,366.976,1
1552296649.56,472.384,831.552,366.976,1
1552296649.57,460.672,827.648,351.360,1
1552296649.58,468.480,831.552,351.360,1
1552296649.59,460.672,831.552,351.360,1
1552296649.60,468.480,831.552,343.552,1
1552296649.61,448.960,831.552,355.264,1
1552296649.62,464.576,835.456,363.072,1
1552296649.63,468.480,831.552,366.976,1
1552296649.64,472.384,823.744,366.976,1
1552296649.65,464.576,819.840,355.264,1
1552296649.66,464.576,835.456,363.072,1
1552296649.67,468.480,819.840,363.072,1
1552296649.68,464.576,823.744,374.784,1
1552296649.69,460.672,831.552,366.976,1
1552296649.70,468.480,823.744,366.976,1
1552296649.71,468.480,827.648,366.976,1
1552296649.72,464.576,831.552,359.168,1
1552296649.73,468.480,827.648,359.168,1
1552296649.74,468.480,812.032,374.784,1
1552296649.75,464.576,827.648,374.784,1
1552296649.76,464.576,831.552,370.880,1
1552296649.77,476.288,819.840,374.784,1
1552296649.78,468.480,815.936,366.976,1
1552296649.79,472.384,827.648,374.784,1
1552296649.80,480.192,823.744,355.264,1
1552296649.81,468.480,831.552,378.688,1
1552296649.82,460.672,823.744,366.976,1
1552296649.83,472.384,819.840,382.592,1
1552296649.84,464.576,815.936,374.784,1
1552296649.85,464.576,827.648,378.688,1
1552296649.86,476.288,819.840,374.784,1
1552296649.87,472.384,819.840,378.688,1
1552296649.88,476.288,823.744,382.592,1
1552296649.89,476.288,812.032,363.072,1
1552296649.90,464.576,815.936,370.880,1
1552296649.91,472.384,827.648,374.784,1
1552296649.92,480.192,839.360,366.976,1
1552296649.93,468.480,835.456,374.784,1
1552296649.94,484.096,819.840,366.976,1
1552296649.95,468.480,819.840,370.880,1
1552296649.96,452.864,823.744,374.784,1
1552296649.97,468.480,819.840,374.784,1
1552296649.98,460.672,815.936,370.880,1
1552296649.99,472.384,823.744,374.784,1
1552296650.00,472.384,823.744,370.880,1
1552296650.01,464.576,823.744,378.688,1
1552296650.02,472.384,815.936,374.784,1
1552296650.03,472.384,812.032,378.688,1
1552296650.04,476.288,819.840,378.688,1
1552296650.05,472.384,831.552,382.592,1
1552296650.06,480.192,812.032,363.072,1
1552296650.07,464.576,819.840,363.072,1
1552296650.08,464.576,815.936,359.168,1
1552296650.09,468.480,835.456,370.880,1
1552296650.10,476.288,808.128,366.976,1
1552296650.11,464.576,827.648,374.784,1
1552296650.12,460.672,819.840,366.976,1
1552296650.13,476.288,831.552,351.360,1
1552296650.14,476.288,812.032,359.168,1
1552296650.15,472.384,815.936,363.072,1
1552296650.16,468.480,815.936,359.168,1
1552296650.17,472.384,827.648,370.880,1
1552296650.18,488.000,831.552,370.880,1
1552296650.19,484.096,823.744,366.976,1
1552296650.20,480.192,819.840,370.880,1
1552296650.21,488.000,808.128,363.072,1
1552296650.22,472.384,815.936,370.880,1
1552296650.23,472.384,819.840,363.072,1
1552296650.24,472.384,827.648,355.264,1
1552296650.25,488.000,815.936,339.648,1
1552296650.26,480.192,827.648,351.360,1
1552296650.27,480.192,827.648,343.552,1
1552296650.28,484.096,823.744,347.456,1
1552296650.29,495.808,823.744,347.456,1
1552296650.30,488.000,827.648,351.360,1
1552296650.31,499.712,831.552,351.360,1
1552296650.32,507.520,823.744,351.360,1
1552296650.33,503.616,823.744,366.976,1
1552296650.34,499.712,823.744,370.880,1
1552296650.35,488.000,815.936,355.264,1
1552296650.36,472.384,800.320,355.264,1
1552296650.37,468.480,808.128,351.360,1
1552296650.38,472.384,792.512,347.456,1
1552296650.39,488.000,804.224,359.168,1
1552296650.40,495.808,804.224,359.168,1
1552296650.41,503.616,804.224,347.456,1
1552296650.42,511.424,812.032,343.552,1
1552296650.43,519.232,819.840,351.360,1
1552296650.44,530.944,819.840,339.648,1
1552296650.45,538.752,815.936,355.264,1
1552296650.46,527.040,812.032,347.456,1
1552296650.47,519.232,808.128,347.456,1
1552296650.48,503.616,815.936,331.840,1
1552296650.49,495.808,800.320,339.648,1
1552296650.50,480.192,792.512,335.744,1
1552296650.51,488.000,796.416,343.552,1
1552296650.52,511.424,784.704,366.976,1
1552296650.53,519.232,784.704,363.072,1
1552296650.54,546.560,788.608,374.784,1
1552296650.55,566.080,796.416,363.072,1
1552296650.56,585.600,804.224,355.264,1
1552296650.57,569.984,808.128,343.552,1
1552296650.58,566.080,808.128,339.648,1
1552296650.59,566.080,808.128,335.744,1
1552296650.60,569.984,804.224,339.648,1
1552296650.61,550.464,784.704,335.744,1
1552296650.62,558.272,780.800,347.456,1
1552296650.63,542.656,772.992,347.456,1
1552296650.64,546.560,796.416,351.360,1
1552296650.65,534.848,796.416,355.264,1
1552296650.66,503.616,800.320,343.552,1
1552296650.67,495.808,804.224,327.936,1
1552296650.68,491.904,808.128,331.840,1
1552296650.69,472.384,812.032,355.264,1
1552296650.70,491.904,808.128,351.360,1
1552296650.71,495.808,804.224,343.552,1
1552296650.72,519.232,808.128,366.976,1
1552296650.73,538.752,815.936,363.072,1
1552296650.74,569.984,815.936,363.072,1
1552296650.75,573.888,835.456,374.784,1
1552296650.76,566.080,815.936,363.072,1
1552296650.77,562.176,823.744,374.784,1
1552296650.78,523.136,815.936,382.592,1
1552296650.79,495.808,819.840,378.688,1
1552296650.80,472.384,819.840,374.784,1
1552296650.81,456.768,819.840,374.784,1
1552296650.82,421.632,851.072,382.592,1
1552296650.83,406.016,858.880,394.304,1
1552296650.84,398.208,851.072,390.400,1
1552296650.85,390.400,854.976,386.496,1
1552296650.86,390.400,862.784,394.304,1
1552296650.87,382.592,862.784,374.784,1
1552296650.88,366.976,862.784,359.168,1
1552296650.89,382.592,886.208,370.880,1
1552296650.90,374.784,870.592,363.072,1
1552296650.91,386.496,851.072,366.976,1
1552296650.92,398.208,839.360,363.072,1
1552296650.93,402.112,819.840,374.784,1
1552296650.94,433.344,808.128,382.592,1
1552296650.95,437.248,796.416,390.400,1
1552296650.96,452.864,780.800,394.304,1
1552296650.97,456.768,796.416,378.688,1
1552296650.98,464.576,827.648,394.304,1
1552296650.99,452.864,827.648,382.592,1
1552296651.00,425.536,854.976,398.208,1
1552296651.01,413.824,851.072,402.112,1
1552296651.02,402.112,843.264,421.632,1
1552296651.03,382.592,823.744,409.920,1
1552296651.04,370.880,835.456,409.920,1
1552296651.05,363.072,839.360,409.920,1
1552296651.06,363.072,851.072,402.112,1
1552296651.07,366.976,858.880,398.208,1
1552296651.08,351.360,870.592,402.112,1
1552296651.09,370.880,878.400,406.016,1
1552296651.10,370.880,878.400,406.016,1
1552296651.11,386.496,886.208,409.920,1
1552296651.12,394.304,886.208,433.344,1
1552296651.13,378.688,874.496,433.344,1
1552296651.14,374.784,847.168,433.344,1
1552296651.15,374.784,823.744,417.728,1
1552296651.16,394.304,815.936,406.016,1
1552296651.17,378.688,835.456,402.112,1
1552296651.18,382.592,835.456,409.920,1
1552296651.19,394.304,831.552,406.016,1
1552296651.20,406.016,831.552,433.344,1
1552296651.21,406.016,831.552,429.440,1
1552296651.22,417.728,827.648,448.960,1
1552296651.23,409.920,827.648,437.248,1
1552296651.24,398.208,831.552,433.344,1
1552296651.25,378.688,831.552,433.344,1
1552296651.26,374.784,827.648,433.344,1
1552296651.27,355.264,827.648,445.056,1
1552296651.28,327.936,819.840,429.440,1
1552296651.29,331.840,835.456,441.152,1
1552296651.30,339.648,843.264,425.536,1
1552296651.31,363.072,854.976,409.920,1
1552296651.32,347.456,851.072,417.728,1
1552296651.33,359.168,847.168,406.016,1
1552296651.34,359.168,862.784,413.824,1
1552296651.35,351.360,854.976,417.728,1
1552296651.36,355.264,886.208,437.248,1
1552296651.37,355.264,921.344,445.056,1
1552296651.38,374.784,956.480,464.576,1
1552296651.39,378.688,944.768,448.960,1
1552296651.40,378.688,862.784,441.152,1
1552296651.41,351.360,792.512,445.056,1
1552296651.42,331.840,757.376,417.728,1
1552296651.43,320.128,761.280,406.016,1
1552296651.44,327.936,835.456,406.016,1
1552296651.45,331.840,858.880,409.920,1
1552296651.46,351.360,870.592,409.920,1
1552296651.47,359.168,874.496,417.728,1
1552296651.48,355.264,870.592,421.632,1
1552296651.49,378.688,858.880,409.920,1
1552296651.50,386.496,831.552,402.112,1
1552296651.51,382.592,808.128,370.880,1
1552296651.52,355.264,819.840,370.880,1
1552296651.53,339.648,862.784,351.360,1
1552296651.54,339.648,901.824,363.072,1
1552296651.55,355.264,913.536,386.496,1
1552296651.56,359.168,909.632,394.304,1
1552296651.57,382.592,874.496,409.920,1
1552296651.58,390.400,854.976,409.920,1
1552296651.59,382.592,862.784,402.112,1
1552296651.60,386.496,870.592,386.496,1
1552296651.61,390.400,890.112,394.304,1
1552296651.62,378.688,897.920,394.304,1
1552296651.63,363.072,894.016,394.304,1
1552296651.64,351.360,874.496,398.208,1
1552296651.65,355.264,866.688,382.592,1
1552296651.66,359.168,878.400,382.592,1
1552296651.67,374.784,870.592,390.400,1
1552296651.68,370.880,874.496,386.496,1
1552296651.69,390.400,866.688,390.400,1
1552296651.70,374.784,858.880,398.208,1
1552296651.71,382.592,858.880,394.304,1
1552296651.72,378.688,858.880,406.016,1
1552296651.73,363.072,847.168,402.112,1
1552296651.74,351.360,847.168,390.400,1
1552296651.75,339.648,854.976,378.688,1
1552296651.76,312.320,866.688,374.784,1
1552296651.77,316.224,874.496,390.400,1
1552296651.78,308.416,870.592,386.496,1
1552296651.79,320.128,870.592,370.880,1
1552296651.80,339.648,882.304,382.592,1
1552296651.81,355.264,870.592,382.592,1
1552296651.82,378.688,870.592,394.304,1
1552296651.83,378.688,878.400,390.400,1
1552296651.84,386.496,862.784,382.592,1
1552296651.85,382.592,862.784,370.880,1
1552296651.86,374.784,874.496,370.880,1
1552296651.87,355.264,874.496,370.880,1
1552296651.88,355.264,874.496,382.592,1
1552296651.89,347.456,866.688,378.688,1
1552296651.90,347.456,866.688,390.400,1
1552296651.91,355.264,866.688,390.400,1
1552296651.92,359.168,851.072,394.304,1
1552296651.93,355.264,866.688,390.400,1
1552296651.94,363.072,858.880,394.304,1
1552296651.95,370.880,854.976,390.400,1
1552296651.96,363.072,870.592,378.688,1
